Name,Value.1. open,Value.2. high,Value.3. low,Value.4. close,Value.5. volume
2018-08-30 09:33:00,224.4100,224.4400,224.0965,224.1800,231891
2018-08-30 09:32:00,224.1880,224.5200,224.1880,224.4943,319350
2018-08-30 09:31:00,223.5950,224.1800,223.5950,224.1800,363857
2018-08-30 09:30:00,223.3000,223.8500,223.2700,223.5924,935994
2018-08-29 15:59:00,222.9900,223.4900,222.9900,223.0100,452836
2018-08-29 15:58:00,223.0000,223.0000,222.9300,222.9992,237463
2018-08-29 15:57:00,222.8900,222.9700,222.8700,222.9700,139764
2018-08-29 15:56:00,222.8700,222.9000,222.8400,222.9000,137002
2018-08-29 15:55:00,222.9000,222.9000,222.8100,222.8600,170886
2018-08-29 15:54:00,222.9300,222.9900,222.9093,222.9093,104401
2018-08-29 15:53:00,222.8700,222.9500,222.8538,222.9299,87032
2018-08-29 15:52:00,222.8540,222.8950,222.8500,222.8800,73688
2018-08-29 15:51:00,222.8400,222.8800,222.8250,222.8450,133456
2018-08-29 15:50:00,222.8400,223.0100,222.8100,222.8450,153018
2018-08-29 15:49:00,222.7800,222.8700,222.7800,222.8500,105611
2018-08-29 15:48:00,222.8800,222.8800,222.7800,222.7850,104296
2018-08-29 15:47:00,222.9200,222.9500,222.8700,222.8700,93053
2018-08-29 15:46:00,222.9800,222.9850,222.9050,222.9200,89431
2018-08-29 15:45:00,222.9700,223.0401,222.9700,222.9700,130385
2018-08-29 15:44:00,222.9966,222.9966,222.9700,222.9700,64379
2018-08-29 15:43:00,222.9750,222.9900,222.9700,222.9900,103965
2018-08-29 15:42:00,223.0450,223.0500,222.9700,222.9740,99922
2018-08-29 15:41:00,223.0950,223.1000,223.0472,223.0472,48644
2018-08-29 15:40:00,223.1500,223.1500,223.0800,223.1000,84089
2018-08-29 15:39:00,223.1300,223.1341,223.1000,223.1341,56979
2018-08-29 15:38:00,223.0900,223.1400,223.0850,223.1400,43243
2018-08-29 15:37:00,223.0400,223.1100,223.0400,223.1100,71384
2018-08-29 15:36:00,223.0590,223.0590,223.0200,223.0400,53543
2018-08-29 15:35:00,223.0800,223.1000,223.0350,223.0500,72299
2018-08-29 15:34:00,223.1200,223.1600,223.0890,223.0890,63155
2018-08-29 15:33:00,223.1400,223.1710,223.0700,223.1200,95536
2018-08-29 15:32:00,223.1800,223.2200,223.1500,223.1500,69800
2018-08-29 15:31:00,223.0800,223.1950,223.0700,223.1700,65316
2018-08-29 15:30:00,223.0200,223.1300,223.0200,223.1000,65997
2018-08-29 15:29:00,223.0859,223.0900,223.0250,223.0250,41622
2018-08-29 15:28:00,223.0300,223.0800,223.0300,223.0800,49555
2018-08-29 15:27:00,223.0599,223.0600,223.0100,223.0400,49998
2018-08-29 15:26:00,223.0193,223.0400,223.0000,223.0300,44318
2018-08-29 15:25:00,223.0400,223.0545,223.0100,223.0200,53580
2018-08-29 15:24:00,223.0200,223.0300,223.0000,223.0300,52101
2018-08-29 15:23:00,223.0200,223.0300,223.0100,223.0100,69614
2018-08-29 15:22:00,223.0500,223.1000,223.0200,223.0200,80264
2018-08-29 15:21:00,223.1100,223.1100,223.0300,223.0499,74703
2018-08-29 15:20:00,223.0150,223.1100,222.9950,223.1100,109894
2018-08-29 15:19:00,222.9700,223.0300,222.9700,223.0034,168219
2018-08-29 15:18:00,222.9600,222.9800,222.9400,222.9700,45863
2018-08-29 15:17:00,222.9800,222.9900,222.9659,222.9659,67477
2018-08-29 15:16:00,222.9900,223.0000,222.9700,222.9800,60837
2018-08-29 15:15:00,222.9600,222.9900,222.9500,222.9850,62207
2018-08-29 15:14:00,222.9549,222.9799,222.9100,222.9550,49266
2018-08-29 15:13:00,222.9100,222.9500,222.9100,222.9500,31952
2018-08-29 15:12:00,222.8600,222.9100,222.8500,222.9100,41190
2018-08-29 15:11:00,222.8300,222.8600,222.8300,222.8600,43104
2018-08-29 15:10:00,222.8400,222.8400,222.8000,222.8368,43017
2018-08-29 15:09:00,222.7999,222.8500,222.7900,222.8399,35327
2018-08-29 15:08:00,222.8242,222.8400,222.7800,222.8000,82487
2018-08-29 15:07:00,222.8800,222.8800,222.8202,222.8202,53647
2018-08-29 15:06:00,222.8400,222.9000,222.8300,222.9000,75627
2018-08-29 15:05:00,222.8200,222.8600,222.8100,222.8500,70650
2018-08-29 15:04:00,222.8100,222.8500,222.8050,222.8250,57351
2018-08-29 15:03:00,222.8000,222.8400,222.7920,222.7920,59520
2018-08-29 15:02:00,222.8200,222.8400,222.8000,222.8000,53522
2018-08-29 15:01:00,222.7900,222.8200,222.7500,222.8190,59739
2018-08-29 15:00:00,222.7500,222.8240,222.7350,222.8100,56549
2018-08-29 14:59:00,222.7300,222.7600,222.7136,222.7500,56077
2018-08-29 14:58:00,222.6800,222.7300,222.6600,222.7300,43036
2018-08-29 14:57:00,222.7000,222.7000,222.6500,222.6900,34630
2018-08-29 14:56:00,222.6800,222.7371,222.6500,222.7100,53351
2018-08-29 14:55:00,222.7131,222.7300,222.6400,222.6400,45834
2018-08-29 14:54:00,222.6600,222.7500,222.6600,222.7150,49472
2018-08-29 14:53:00,222.6200,222.6700,222.6200,222.6700,54161
2018-08-29 14:52:00,222.5400,222.6100,222.5400,222.6100,43914
2018-08-29 14:51:00,222.5100,222.5800,222.5100,222.5600,43516
2018-08-29 14:50:00,222.5700,222.6000,222.5100,222.5100,37029
2018-08-29 14:49:00,222.5100,222.5700,222.4800,222.5501,36670
2018-08-29 14:48:00,222.4700,222.5346,222.4700,222.5119,32072
2018-08-29 14:47:00,222.5100,222.5100,222.4450,222.4450,24438
2018-08-29 14:46:00,222.4200,222.5440,222.4000,222.5440,47348
2018-08-29 14:45:00,222.5040,222.5100,222.4000,222.4100,52392
2018-08-29 14:44:00,222.5100,222.5187,222.4900,222.5100,26036
2018-08-29 14:43:00,222.5300,222.5400,222.4850,222.5200,67308
2018-08-29 14:42:00,222.5665,222.5665,222.5200,222.5200,54487
2018-08-29 14:41:00,222.6579,222.6600,222.5600,222.5700,61833
2018-08-29 14:40:00,222.7824,222.7824,222.6500,222.6590,47811
2018-08-29 14:39:00,222.7100,222.8000,222.7000,222.7800,47349
2018-08-29 14:38:00,222.7800,222.7800,222.6500,222.7000,67996
2018-08-29 14:37:00,222.7200,222.8000,222.7200,222.7800,47597
2018-08-29 14:36:00,222.7200,222.7900,222.7200,222.7300,97895
2018-08-29 14:35:00,222.6000,222.7355,222.6000,222.7200,93099
2018-08-29 14:34:00,222.5800,222.6100,222.5650,222.6100,39001
2018-08-29 14:33:00,222.5700,222.5800,222.4900,222.5800,61584
2018-08-29 14:32:00,222.6000,222.6100,222.5500,222.5800,57750
2018-08-29 14:31:00,222.5000,222.6000,222.4911,222.6000,130635
2018-08-29 14:30:00,222.4425,222.5000,222.4350,222.4800,58381
2018-08-29 14:29:00,222.4600,222.5300,222.4500,222.4500,102498
2018-08-29 14:28:00,222.4950,222.5000,222.4500,222.4590,47634
2018-08-29 14:27:00,222.4200,222.4950,222.4200,222.4950,53735
2018-08-29 14:26:00,222.3600,222.4700,222.3500,222.4000,62667
2018-08-29 14:25:00,222.3600,222.3767,222.3500,222.3600,47960
2018-08-29 14:24:00,222.2700,222.3746,222.2700,222.3500,47584
2018-08-29 14:23:00,222.4200,222.4200,222.2700,222.2700,49229
2018-08-29 14:22:00,222.4000,222.4400,222.3350,222.4299,59261
2018-08-29 14:21:00,222.3332,222.4200,222.3300,222.4200,121170
2018-08-29 14:20:00,222.2500,222.3500,222.2400,222.3300,68310
2018-08-29 14:19:00,222.1750,222.2450,222.1750,222.2350,43992
2018-08-29 14:18:00,222.1600,222.2100,222.1600,222.1900,31554
2018-08-29 14:17:00,222.1600,222.1700,222.1500,222.1500,26056
2018-08-29 14:16:00,222.1800,222.1800,222.1200,222.1650,50005
2018-08-29 14:15:00,222.1700,222.1800,222.1600,222.1800,20134
2018-08-29 14:14:00,222.1513,222.1800,222.1360,222.1700,25878
2018-08-29 14:13:00,222.2000,222.2000,222.1600,222.1600,21286
2018-08-29 14:12:00,222.1100,222.2059,222.1100,222.2059,27156
2018-08-29 14:11:00,222.1600,222.1604,222.1200,222.1200,36231
2018-08-29 14:10:00,222.1903,222.2200,222.1500,222.1650,42243
2018-08-29 14:09:00,222.1700,222.2125,222.1700,222.1900,36817
2018-08-29 14:08:00,222.2500,222.2500,222.1600,222.1763,34556
2018-08-29 14:07:00,222.2300,222.2890,222.2300,222.2301,47823
2018-08-29 14:06:00,222.1600,222.2500,222.1600,222.2400,90250
2018-08-29 14:05:00,222.1400,222.1650,222.1300,222.1650,28661
2018-08-29 14:04:00,222.1700,222.1900,222.1200,222.1400,79205
2018-08-29 14:03:00,222.1236,222.1700,222.1236,222.1700,52918
2018-08-29 14:02:00,222.0900,222.1285,222.0800,222.1285,35212
2018-08-29 14:01:00,222.0900,222.0990,222.0900,222.0900,24851
2018-08-29 14:00:00,222.0900,222.1100,222.0700,222.1000,33244
2018-08-29 13:59:00,222.1100,222.1200,222.0750,222.0900,22623
2018-08-29 13:58:00,222.1200,222.1200,222.0850,222.0950,24325
2018-08-29 13:57:00,222.1000,222.1200,222.0900,222.1200,20692
2018-08-29 13:56:00,222.0641,222.1032,222.0641,222.1000,26875
2018-08-29 13:55:00,222.0600,222.0700,222.0550,222.0566,22485
2018-08-29 13:54:00,222.0550,222.1000,222.0500,222.0600,47372
2018-08-29 13:53:00,222.0600,222.0706,222.0300,222.0500,49686
2018-08-29 13:52:00,222.0557,222.0600,222.0300,222.0400,31006
2018-08-29 13:51:00,222.0951,222.1000,222.0750,222.0800,32631
2018-08-29 13:50:00,222.0750,222.1000,222.0750,222.1000,31357
2018-08-29 13:49:00,222.0550,222.1051,222.0550,222.0900,32675
2018-08-29 13:48:00,222.0500,222.0662,222.0400,222.0550,34690
2018-08-29 13:47:00,222.0650,222.1000,222.0500,222.0700,40412
2018-08-29 13:46:00,222.0800,222.1000,222.0771,222.0800,32485
2018-08-29 13:45:00,222.1100,222.1250,222.0874,222.0874,28477
2018-08-29 13:44:00,222.0900,222.1150,222.0800,222.1100,26519
2018-08-29 13:43:00,222.0800,222.1050,222.0749,222.0900,24759
2018-08-29 13:42:00,222.1099,222.1099,222.0527,222.0650,34305
2018-08-29 13:41:00,222.1230,222.1442,222.1100,222.1100,22775
2018-08-29 13:40:00,222.1551,222.1600,222.0850,222.1250,53545
2018-08-29 13:39:00,222.1551,222.1700,222.1400,222.1501,46257
2018-08-29 13:38:00,222.1500,222.1750,222.1500,222.1500,30434
2018-08-29 13:37:00,222.1230,222.1650,222.1230,222.1600,24357
2018-08-29 13:36:00,222.1500,222.1550,222.1100,222.1300,30536
2018-08-29 13:35:00,222.1477,222.1800,222.1477,222.1600,41319
2018-08-29 13:34:00,222.1200,222.1434,222.1150,222.1434,23279
2018-08-29 13:33:00,222.0900,222.1500,222.0900,222.1200,60166
2018-08-29 13:32:00,222.0900,222.1000,222.0800,222.0800,48753
2018-08-29 13:31:00,222.0000,222.0900,222.0000,222.0900,51932
2018-08-29 13:30:00,221.9600,222.0250,221.9300,222.0100,42603
2018-08-29 13:29:00,221.9850,221.9899,221.9700,221.9700,15481
2018-08-29 13:28:00,222.0250,222.0250,221.9800,221.9850,23871
2018-08-29 13:27:00,222.0500,222.0600,222.0249,222.0249,34162
2018-08-29 13:26:00,221.9900,222.0400,221.9900,222.0350,62088
2018-08-29 13:25:00,221.9650,221.9900,221.9400,221.9900,35808
2018-08-29 13:24:00,221.8800,221.9769,221.8800,221.9769,36662
2018-08-29 13:23:00,221.8900,221.8950,221.8800,221.8900,29011
2018-08-29 13:22:00,221.8900,221.9134,221.8800,221.9050,21225
2018-08-29 13:21:00,221.8800,221.9142,221.8800,221.9043,29441
2018-08-29 13:20:00,221.9200,221.9200,221.8700,221.8701,36893
2018-08-29 13:19:00,221.9300,221.9401,221.9300,221.9300,21621
2018-08-29 13:18:00,221.8950,221.9500,221.8950,221.9400,35539
2018-08-29 13:17:00,221.9078,221.9200,221.8800,221.8800,23048
2018-08-29 13:16:00,221.9000,221.9150,221.8800,221.9050,19014
2018-08-29 13:15:00,221.9400,221.9443,221.9000,221.9099,41803
2018-08-29 13:14:00,221.8800,221.9400,221.8800,221.9400,34739
2018-08-29 13:13:00,221.8300,221.9000,221.8300,221.8900,60896
2018-08-29 13:12:00,221.8000,221.8271,221.7900,221.8200,33864
2018-08-29 13:11:00,221.8000,221.8098,221.7800,221.7900,26582
2018-08-29 13:10:00,221.7900,221.7900,221.7700,221.7900,25446
2018-08-29 13:09:00,221.8200,221.8200,221.7800,221.7900,40736
2018-08-29 13:08:00,221.8250,221.8250,221.7900,221.8200,38386
2018-08-29 13:07:00,221.8100,221.8341,221.8100,221.8300,32332
2018-08-29 13:06:00,221.8000,221.8200,221.7850,221.8100,48829
2018-08-29 13:05:00,221.7000,221.7800,221.7000,221.7800,25199
2018-08-29 13:04:00,221.6122,221.7000,221.6122,221.7000,42135
2018-08-29 13:03:00,221.6300,221.6362,221.6100,221.6150,17766
2018-08-29 13:02:00,221.7100,221.7100,221.6300,221.6300,43346
2018-08-29 13:01:00,221.7400,221.7400,221.7000,221.7050,19493
2018-08-29 13:00:00,221.7600,221.7600,221.7250,221.7500,15727
2018-08-29 12:59:00,221.7425,221.7700,221.7200,221.7700,17909
2018-08-29 12:58:00,221.7237,221.7846,221.7100,221.7650,32871
2018-08-29 12:57:00,221.8400,221.8400,221.7200,221.7350,46174
2018-08-29 12:56:00,221.8700,221.9100,221.8570,221.8570,40529
2018-08-29 12:55:00,221.8299,221.8700,221.8299,221.8500,20055
2018-08-29 12:54:00,221.8350,221.9000,221.8100,221.8250,45546
2018-08-29 12:53:00,221.8300,221.8600,221.8100,221.8400,38886
2018-08-29 12:52:00,221.8700,221.9000,221.8000,221.8175,56266
2018-08-29 12:51:00,221.7550,221.8700,221.7450,221.8600,55591
2018-08-29 12:50:00,221.7450,221.8032,221.7400,221.7800,43576
2018-08-29 12:49:00,221.7000,221.7600,221.6800,221.7599,45537
2018-08-29 12:48:00,221.6600,221.7100,221.6400,221.7100,32689
2018-08-29 12:47:00,221.6301,221.6600,221.6100,221.6300,52628
2018-08-29 12:46:00,221.6650,221.6911,221.6500,221.6500,38047
2018-08-29 12:45:00,221.6290,221.6800,221.6200,221.6700,30014
2018-08-29 12:44:00,221.6600,221.6800,221.6150,221.6150,46795
2018-08-29 12:43:00,221.6473,221.6866,221.6100,221.6500,38513
2018-08-29 12:42:00,221.6829,221.7000,221.6100,221.6500,48768
2018-08-29 12:41:00,221.6900,221.7600,221.6863,221.6863,71632
2018-08-29 12:40:00,221.6600,221.7648,221.6500,221.6767,69387
2018-08-29 12:39:00,221.7399,221.7500,221.6600,221.6620,49021
2018-08-29 12:38:00,221.8299,221.8450,221.7010,221.7200,47064
2018-08-29 12:37:00,221.8500,221.8523,221.7800,221.8100,45235
2018-08-29 12:36:00,221.9000,221.9000,221.8250,221.8700,88173
2018-08-29 12:35:00,221.9300,221.9300,221.9000,221.9000,48026
2018-08-29 12:34:00,222.0200,222.0300,221.9500,221.9700,35473
2018-08-29 12:33:00,222.0300,222.0600,222.0114,222.0200,30362
2018-08-29 12:32:00,221.9700,222.0300,221.9700,222.0300,37588
2018-08-29 12:31:00,222.0143,222.0400,221.9600,221.9750,67906
2018-08-29 12:30:00,222.0700,222.0900,222.0300,222.0300,24521
2018-08-29 12:29:00,222.1300,222.1500,222.0600,222.0700,36117
2018-08-29 12:28:00,222.1080,222.1500,222.1080,222.1400,28581
2018-08-29 12:27:00,222.0850,222.1300,222.0800,222.0909,43534
2018-08-29 12:26:00,222.0300,222.0900,222.0102,222.0850,30682
2018-08-29 12:25:00,222.0000,222.0600,221.9900,222.0300,41892
2018-08-29 12:24:00,221.9742,221.9898,221.9535,221.9898,32230
2018-08-29 12:23:00,221.9651,222.0000,221.9550,221.9800,39515
2018-08-29 12:22:00,222.0800,222.0800,221.9900,222.0000,61833
2018-08-29 12:21:00,222.1500,222.1800,222.0610,222.0610,87332
2018-08-29 12:20:00,222.1967,222.2000,222.1500,222.1500,27193
2018-08-29 12:19:00,222.1600,222.2000,222.1500,222.2000,36275
2018-08-29 12:18:00,222.1750,222.2100,222.1600,222.1600,51036
2018-08-29 12:17:00,222.1800,222.1900,222.1600,222.1800,43345
2018-08-29 12:16:00,222.1700,222.2001,222.1600,222.1833,68196
2018-08-29 12:15:00,222.2000,222.2000,222.1550,222.1811,43900
2018-08-29 12:14:00,222.1900,222.1900,222.1400,222.1700,29404
2018-08-29 12:13:00,222.1400,222.2100,222.1300,222.1900,56257
2018-08-29 12:12:00,222.1400,222.1400,222.0500,222.1000,36915
2018-08-29 12:11:00,222.1900,222.1900,222.1400,222.1600,44065
2018-08-29 12:10:00,222.1310,222.1700,222.1200,222.1700,30071
2018-08-29 12:09:00,222.1030,222.1500,222.1030,222.1500,29978
2018-08-29 12:08:00,222.0600,222.1400,222.0400,222.1200,26683
2018-08-29 12:07:00,221.9700,222.0599,221.9400,222.0599,40877
2018-08-29 12:06:00,222.0400,222.0400,221.9450,221.9800,72359
2018-08-29 12:05:00,222.0900,222.1100,222.0465,222.0465,23062
2018-08-29 12:04:00,222.1300,222.1400,222.1100,222.1100,20565
2018-08-29 12:03:00,222.1600,222.1800,222.1099,222.1300,38545
2018-08-29 12:02:00,222.0700,222.1400,221.9800,222.1400,74748
2018-08-29 12:01:00,222.1600,222.1600,222.0700,222.0700,47798
2018-08-29 12:00:00,222.1800,222.1900,222.1200,222.1400,60112
2018-08-29 11:59:00,222.0800,222.1500,222.0408,222.1500,48111
2018-08-29 11:58:00,222.0300,222.0800,221.9300,222.0600,53658
2018-08-29 11:57:00,222.0000,222.1200,221.9971,222.0395,82420
2018-08-29 11:56:00,221.8967,221.9800,221.8967,221.9800,40496
2018-08-29 11:55:00,221.9600,221.9800,221.8500,221.8900,48739
2018-08-29 11:54:00,221.9000,221.9900,221.8700,221.9510,48860
2018-08-29 11:53:00,221.7500,221.8900,221.7500,221.8900,42524
2018-08-29 11:52:00,221.8000,221.8000,221.7100,221.7300,49672
2018-08-29 11:51:00,221.8000,221.8300,221.7800,221.7800,37606
2018-08-29 11:50:00,221.7389,221.8200,221.7299,221.7900,41774
2018-08-29 11:49:00,221.6800,221.7600,221.6600,221.7414,67675
2018-08-29 11:48:00,221.7100,221.7500,221.6300,221.6900,72228
2018-08-29 11:47:00,221.8550,221.8550,221.7160,221.7160,94516
2018-08-29 11:46:00,221.8850,221.8850,221.8400,221.8400,52525
2018-08-29 11:45:00,221.9344,221.9800,221.8900,221.8900,48741
2018-08-29 11:44:00,221.9800,222.0200,221.9100,221.9568,56342
2018-08-29 11:43:00,221.9850,222.0400,221.9500,221.9900,49007
2018-08-29 11:42:00,221.9900,221.9999,221.9700,221.9998,29154
2018-08-29 11:41:00,222.0100,222.1000,222.0000,222.0000,58374
2018-08-29 11:40:00,221.9500,222.0100,221.9100,222.0100,56624
2018-08-29 11:39:00,221.9800,221.9800,221.8999,221.9010,54749
2018-08-29 11:38:00,222.0350,222.0600,221.9400,221.9719,58443
2018-08-29 11:37:00,221.9900,222.0300,221.9805,222.0300,56390
2018-08-29 11:36:00,221.9000,221.9800,221.8999,221.9720,51903
2018-08-29 11:35:00,221.9800,222.0200,221.8800,221.9200,101451
2018-08-29 11:34:00,222.0801,222.1123,222.0000,222.0000,91339
2018-08-29 11:33:00,222.1701,222.1900,222.0500,222.0650,76011
2018-08-29 11:32:00,222.1992,222.2168,222.1300,222.1653,98542
2018-08-29 11:31:00,222.0100,222.2400,222.0000,222.2200,141528
2018-08-29 11:30:00,221.9600,222.0300,221.9350,221.9900,149055
2018-08-29 11:29:00,221.9150,221.9700,221.9110,221.9700,66747
2018-08-29 11:28:00,221.8100,221.9300,221.8100,221.8950,73149
2018-08-29 11:27:00,221.7500,221.8200,221.7400,221.8200,40119
2018-08-29 11:26:00,221.8000,221.8200,221.7300,221.7400,48873
2018-08-29 11:25:00,221.7900,221.8200,221.7768,221.8100,69632
2018-08-29 11:24:00,221.7000,221.7600,221.7000,221.7600,75962
2018-08-29 11:23:00,221.6325,221.7100,221.6100,221.7100,81257
2018-08-29 11:22:00,221.5864,221.6100,221.5864,221.6100,68855
2018-08-29 11:21:00,221.5999,221.5999,221.5600,221.5900,49669
2018-08-29 11:20:00,221.4700,221.6000,221.4700,221.5890,73579
2018-08-29 11:19:00,221.4400,221.4600,221.4100,221.4231,48219
2018-08-29 11:18:00,221.5100,221.5700,221.4400,221.4614,64922
2018-08-29 11:17:00,221.4800,221.6000,221.4330,221.5000,88485
2018-08-29 11:16:00,221.4300,221.5400,221.4300,221.5200,35860
2018-08-29 11:15:00,221.4900,221.5000,221.4100,221.4100,52909
2018-08-29 11:14:00,221.5500,221.5700,221.5100,221.5100,32129
2018-08-29 11:13:00,221.6110,221.6400,221.5500,221.5500,67625
2018-08-29 11:12:00,221.4500,221.6100,221.4400,221.6100,155527
2018-08-29 11:11:00,221.3900,221.4400,221.3800,221.4300,42501
2018-08-29 11:10:00,221.3500,221.4150,221.3266,221.4150,34115
2018-08-29 11:09:00,221.2900,221.3400,221.2500,221.3200,33590
2018-08-29 11:08:00,221.2700,221.2800,221.2000,221.2700,37068
2018-08-29 11:07:00,221.3300,221.3300,221.2611,221.2611,26165
2018-08-29 11:06:00,221.2500,221.3350,221.2400,221.3350,32257
2018-08-29 11:05:00,221.1588,221.2600,221.1588,221.2600,32839
2018-08-29 11:04:00,221.2310,221.2310,221.1600,221.1800,26920
2018-08-29 11:03:00,221.3301,221.3393,221.2200,221.2447,34110
2018-08-29 11:02:00,221.2972,221.3400,221.2972,221.3400,25348
2018-08-29 11:01:00,221.3250,221.3400,221.2400,221.2400,34240
2018-08-29 11:00:00,221.3600,221.3700,221.3289,221.3350,36657
2018-08-29 10:59:00,221.3500,221.4200,221.3500,221.3900,53010
2018-08-29 10:58:00,221.3700,221.4000,221.3430,221.3500,44571
2018-08-29 10:57:00,221.2800,221.4000,221.2700,221.3221,70647
2018-08-29 10:56:00,221.2491,221.2700,221.2099,221.2400,39484
2018-08-29 10:55:00,221.2462,221.2700,221.2100,221.2400,36939
2018-08-29 10:54:00,221.1700,221.2600,221.1700,221.2600,44224
2018-08-29 10:53:00,221.1300,221.1667,221.1100,221.1500,40606
2018-08-29 10:52:00,221.2000,221.2100,221.1132,221.1400,108190
2018-08-29 10:51:00,221.2000,221.2900,221.1900,221.1901,83216
2018-08-29 10:50:00,221.2310,221.2990,221.1400,221.2200,69897
2018-08-29 10:49:00,221.4200,221.4390,221.2500,221.2500,63484
2018-08-29 10:48:00,221.3390,221.4800,221.3390,221.4267,86665
2018-08-29 10:47:00,221.3000,221.3300,221.2250,221.3200,90545
2018-08-29 10:46:00,221.3200,221.3300,221.2355,221.3100,109196
2018-08-29 10:45:00,221.3000,221.4000,221.2650,221.3025,126005
2018-08-29 10:44:00,221.0800,221.3125,221.0800,221.3125,134838
2018-08-29 10:43:00,221.2675,221.2675,221.0300,221.0500,73160
2018-08-29 10:42:00,221.1200,221.2500,221.0615,221.2500,96028
2018-08-29 10:41:00,221.0400,221.1500,221.0400,221.1377,92102
2018-08-29 10:40:00,220.9319,221.0800,220.8900,221.0500,173646
2018-08-29 10:39:00,220.8600,220.9350,220.8600,220.9350,74896
2018-08-29 10:38:00,220.7900,220.8650,220.7600,220.8600,92021
2018-08-29 10:37:00,220.7700,220.7800,220.7500,220.7800,80633
2018-08-29 10:36:00,220.7600,220.7700,220.7500,220.7700,31549
2018-08-29 10:35:00,220.7500,220.7900,220.7500,220.7900,33019
2018-08-29 10:34:00,220.7400,220.7800,220.7400,220.7600,41983
2018-08-29 10:33:00,220.7000,220.7700,220.7000,220.7500,62296
2018-08-29 10:32:00,220.7000,220.7000,220.6200,220.7000,80200
2018-08-29 10:31:00,220.7400,220.7400,220.7000,220.7000,32676
2018-08-29 10:30:00,220.7100,220.7300,220.7000,220.7200,42155
2018-08-29 10:29:00,220.6300,220.7450,220.6000,220.7450,85741
2018-08-29 10:28:00,220.6700,220.7000,220.6350,220.6800,44878
2018-08-29 10:27:00,220.6760,220.6760,220.6400,220.6400,31518
2018-08-29 10:26:00,220.6450,220.7000,220.6450,220.6700,36702
2018-08-29 10:25:00,220.6828,220.6828,220.6500,220.6568,46913
2018-08-29 10:24:00,220.6400,220.7000,220.6300,220.6900,51198
2018-08-29 10:23:00,220.6700,220.6700,220.6150,220.6300,53682
2018-08-29 10:22:00,220.5700,220.6500,220.5700,220.6500,45575
2018-08-29 10:21:00,220.5700,220.5800,220.5000,220.5800,36247
2018-08-29 10:20:00,220.6000,220.6200,220.5567,220.5700,49343
2018-08-29 10:19:00,220.6300,220.6300,220.5357,220.5600,70752
2018-08-29 10:18:00,220.4800,220.6300,220.4800,220.6260,73037
2018-08-29 10:17:00,220.4800,220.5800,220.4800,220.5000,29585
2018-08-29 10:16:00,220.5328,220.5328,220.4200,220.4900,78159
2018-08-29 10:15:00,220.6900,220.7000,220.4300,220.5100,76022
2018-08-29 10:14:00,220.6900,220.6900,220.6200,220.6900,47264
2018-08-29 10:13:00,220.5600,220.7200,220.5600,220.7200,43164
2018-08-29 10:12:00,220.6100,220.6300,220.5300,220.5600,66207
2018-08-29 10:11:00,220.5600,220.6025,220.5600,220.6025,48389
2018-08-29 10:10:00,220.5100,220.5700,220.5100,220.5700,33681
2018-08-29 10:09:00,220.5100,220.5500,220.4400,220.5000,103078
2018-08-29 10:08:00,220.5650,220.6300,220.4900,220.5200,86158
2018-08-29 10:07:00,220.4700,220.5981,220.4300,220.5500,78225
2018-08-29 10:06:00,220.2701,220.4434,220.2600,220.4434,75670
2018-08-29 10:05:00,220.3050,220.3311,220.2100,220.3000,123315
2018-08-29 10:04:00,220.4805,220.4900,220.2900,220.2900,75312
2018-08-29 10:03:00,220.5300,220.5300,220.3700,220.4300,49047
2018-08-29 10:02:00,220.4500,220.5330,220.4200,220.5074,53541
2018-08-29 10:01:00,220.5800,220.6500,220.4400,220.4400,57683
2018-08-29 10:00:00,220.4400,220.7150,220.4400,220.6200,86012
2018-08-29 09:59:00,220.3929,220.5600,220.3400,220.4000,126219
2018-08-29 09:58:00,220.7796,220.8000,220.3175,220.3800,244212
2018-08-29 09:57:00,220.7900,220.8950,220.7900,220.8200,88552
2018-08-29 09:56:00,220.8500,220.8690,220.7800,220.8100,100165
2018-08-29 09:55:00,220.8600,220.8900,220.7900,220.8300,175196
2018-08-29 09:54:00,220.8000,220.8501,220.7300,220.8368,149661
2018-08-29 09:53:00,220.5500,220.8400,220.5400,220.8000,187321
2018-08-29 09:52:00,220.4100,220.5600,220.4100,220.5000,193821
2018-08-29 09:51:00,220.2800,220.4500,220.2300,220.4100,153394
2018-08-29 09:50:00,220.1500,220.2500,220.0850,220.2500,94336
2018-08-29 09:49:00,220.0400,220.1700,220.0300,220.1600,86150
2018-08-29 09:48:00,220.0600,220.1500,220.0300,220.0700,75315
2018-08-29 09:47:00,220.0100,220.0500,219.9100,220.0500,81645
2018-08-29 09:46:00,220.1600,220.1600,219.9700,219.9800,123047
2018-08-29 09:45:00,220.2000,220.2100,220.1600,220.2100,86338
2018-08-29 09:44:00,220.0701,220.2201,220.0000,220.1300,94238
2018-08-29 09:43:00,220.1900,220.2200,220.0800,220.0900,107539
2018-08-29 09:42:00,220.1300,220.2015,220.1000,220.2000,104655
2018-08-29 09:41:00,220.0200,220.0750,219.9700,220.0600,120320
2018-08-29 09:40:00,219.8900,220.0200,219.7308,220.0200,106898
2018-08-29 09:39:00,219.8800,219.9992,219.8300,219.9100,108804
2018-08-29 09:38:00,219.7700,219.9400,219.6600,219.8800,105657
2018-08-29 09:37:00,219.5300,219.7800,219.4400,219.7400,120334
