minute,open-aapl,high-aapl,low-aapl,close-aapl,volume-aapl,reach_sum,virality_mean,influence_score_sum,followers_mean,like_count,comment_count,share_count,tweet_count,love_count,retweet_count,positive_sentiment,negative_sentiment,score,open-apc,high-apc,low-apc,close-apc,volume-apc
2018-08-23 16:21:00,216.5,216.68,216.4,216.68,449019.0,,,,,,,,,,,,,,187.28329411764707,187.31356862745096,187.28329411764707,187.31356862745096,19.67843137254902
2018-08-23 16:22:00,216.5,216.68,216.4,216.68,449019.0,,,,,,,,,,,,,,187.28266666666667,187.3128888888889,187.28266666666667,187.3128888888889,19.644444444444446
2018-08-23 16:23:00,216.5,216.68,216.4,216.68,449019.0,-0.3228350343605517,-0.18517645974779942,0.3371565723455678,0.0,0.33555919848408505,0.38606601578843897,0.4012641682007247,0.0,-0.11437113391943321,-0.8254976179027798,-0.010078836364952855,0.7788427028003113,1.1037646096841625,187.28203921568627,187.3122091503268,187.28203921568627,187.3122091503268,19.61045751633987
2018-08-23 16:24:00,216.5,216.68,216.4,216.68,449019.0,,,,,,,,,,,,,,187.2814117647059,187.3115294117647,187.2814117647059,187.3115294117647,19.576470588235296
2018-08-23 16:25:00,216.5,216.68,216.4,216.68,449019.0,,,,,,,,,,,,,,187.2807843137255,187.3108496732026,187.2807843137255,187.3108496732026,19.54248366013072
2018-08-23 16:26:00,216.5,216.68,216.4,216.68,449019.0,-0.32257851720213854,-0.18517645974779942,-0.32059802822506206,0.0,0.33555919848408505,0.38606601578843897,0.4012641682007247,0.0,-0.11437113391943321,-0.8254976179027798,-0.010078836364952855,-0.6300238355883134,-0.962856529275092,187.2801568627451,187.31016993464053,187.2801568627451,187.31016993464053,19.508496732026146
2018-08-23 16:27:00,216.5,216.68,216.4,216.68,449019.0,,,,,,,,,,,,,,187.2795294117647,187.30949019607843,187.2795294117647,187.30949019607843,19.47450980392157
2018-08-23 16:28:00,216.5,216.68,216.4,216.68,449019.0,-0.32305490621062016,-0.18517645974779942,-0.32059802822506206,0.0,0.33555919848408505,0.38606601578843897,0.4012641682007247,0.0,-0.11437113391943321,-0.8254976179027798,-0.010078836364952855,-0.6300238355883134,-0.962856529275092,187.2789019607843,187.30881045751633,187.2789019607843,187.30881045751633,19.440522875816995
2018-08-23 16:29:00,216.5,216.68,216.4,216.68,449019.0,0.041346039969477805,0.14210441000396654,0.9949111729161976,0.0,0.33555919848408505,0.38606601578843897,0.4012641682007247,0.0,-0.11437113391943321,-0.8254976179027798,-0.010078836364952855,-0.6300238355883134,0.6799335416179337,187.27827450980394,187.30813071895423,187.27827450980394,187.30813071895423,19.40653594771242
2018-08-23 16:30:00,216.5,216.68,216.4,216.68,449019.0,-0.32342135929406757,0.0,-0.32059802822506206,0.0,-0.4041305382567984,-0.36078561528106834,-0.34906409034000707,0.0,-0.11437113391943321,-0.8254976179027798,-0.010078836364952855,-0.6300238355883134,-3.014549695878415,187.27764705882353,187.30745098039216,187.27764705882353,187.30745098039216,19.372549019607845
2018-08-23 16:31:00,216.5,216.68,216.4,216.68,449019.0,-0.32257851720213854,-0.18517645974779942,-0.32059802822506206,0.0,0.33555919848408505,0.38606601578843897,0.4012641682007247,0.0,-0.11437113391943321,-0.8254976179027798,-0.6337996678339815,0.7788427028003113,-0.17771082235549585,187.27701960784313,187.30677124183006,187.27701960784313,187.30677124183006,19.33856209150327
2018-08-23 16:32:00,216.5,216.68,216.4,216.68,449019.0,,,,,,,,,,,,,,187.27639215686276,187.30609150326796,187.27639215686276,187.30609150326796,19.304575163398695
2018-08-23 16:33:00,216.5,216.68,216.4,216.68,449019.0,,,,,,,,,,,,,,187.27576470588235,187.30541176470587,187.27576470588235,187.30541176470587,19.27058823529412
2018-08-23 16:34:00,216.5,216.68,216.4,216.68,449019.0,-0.20291326280238894,-0.06400839994985552,0.3371565723455678,0.0,0.33555919848408505,0.38606601578843897,0.4012641682007247,0.0,-0.11437113391943321,-0.8254976179027798,-0.010078836364952855,-0.6300238355883134,-0.18393386890651842,187.27513725490195,187.3047320261438,187.27513725490195,187.3047320261438,19.236601307189545
2018-08-23 16:35:00,216.5,216.68,216.4,216.68,449019.0,,,,,,,,,,,,,,187.27450980392157,187.3040522875817,187.27450980392157,187.3040522875817,19.202614379084967
2018-08-23 16:36:00,216.5,216.68,216.4,216.68,449019.0,,,,,,,,,,,,,,187.27388235294117,187.3033725490196,187.27388235294117,187.3033725490196,19.16862745098039
2018-08-23 16:37:00,216.5,216.68,216.4,216.68,449019.0,-0.27213625026560345,0.0,0.6660338726308827,0.0,-0.4041305382567984,-0.36078561528106834,-0.34906409034000707,0.0,-0.11437113391943321,-0.8254976179027798,-0.010078836364952855,-0.6300238355883134,-2.0279177950224705,187.2732549019608,187.3026928104575,187.2732549019608,187.3026928104575,19.134640522875817
2018-08-23 16:38:00,216.5,216.68,216.4,216.68,449019.0,,,,,,,,,,,,,,187.2726274509804,187.30201307189543,187.2726274509804,187.30201307189543,19.10065359477124
2018-08-23 16:39:00,216.5,216.68,216.4,216.68,449019.0,0.02698107909833959,-0.17640755240186964,0.9949111729161976,0.0,0.33555919848408505,0.38606601578843897,0.4012641682007247,0.0,-0.11437113391943321,-0.8254976179027798,-0.010078836364952855,-0.6300238355883134,0.3614215792120974,187.272,187.30133333333333,187.272,187.30133333333333,19.066666666666666
2018-08-23 16:40:00,216.5,216.68,216.4,216.68,449019.0,,,,,,,,,,,,,,187.27137254901962,187.30065359477123,187.27137254901962,187.30065359477123,19.03267973856209
2018-08-23 16:41:00,216.5,216.68,216.4,216.68,449019.0,-0.32321981009817147,0.0,-0.4850366783677195,0.0,-0.4041305382567984,-0.36078561528106834,-0.34906409034000707,0.0,-0.11437113391943321,-0.8254976179027798,-0.010078836364952855,-0.6300238355883134,-3.1789883460210726,187.2707450980392,187.29997385620914,187.2707450980392,187.29997385620914,18.998692810457516
2018-08-23 16:42:00,216.5,216.68,216.4,216.68,449019.0,,,,,,,,,,,,,,187.2701176470588,187.29929411764707,187.2701176470588,187.29929411764707,18.96470588235294
2018-08-23 16:43:00,216.5,216.68,216.4,216.68,449019.0,-0.32292664763141354,-0.18517645974779942,1.159349823058855,0.0,1.0752489352249686,0.38606601578843897,0.4012641682007247,0.0,-0.11437113391943321,-0.8254976179027798,0.6136419951040757,-0.6300238355883134,1.8805018902187374,187.26949019607844,187.29861437908497,187.26949019607844,187.29861437908497,18.930718954248366
2018-08-23 16:44:00,216.5,216.68,216.4,216.68,449019.0,,,,,,,,,,,,,,187.26886274509803,187.29793464052287,187.26886274509803,187.29793464052287,18.89673202614379
2018-08-23 16:45:00,216.5,216.68,216.4,216.68,449019.0,,,,,,,,,,,,,,187.26823529411766,187.29725490196077,187.26823529411766,187.29725490196077,18.862745098039216
2018-08-23 16:46:00,216.5,216.68,216.4,216.68,449019.0,,,,,,,,,,,,,,187.26760784313726,187.2965751633987,187.26760784313726,187.2965751633987,18.82875816993464
2018-08-23 16:47:00,216.5,216.68,216.4,216.68,449019.0,,,,,,,,,,,,,,187.26698039215685,187.2958954248366,187.26698039215685,187.2958954248366,18.794771241830066
2018-08-23 16:48:00,216.5,216.68,216.4,216.68,449019.0,,,,,,,,,,,,,,187.26635294117648,187.2952156862745,187.26635294117648,187.2952156862745,18.76078431372549
2018-08-23 16:49:00,216.5,216.68,216.4,216.68,449019.0,-0.32354961787327413,-0.18517645974779942,-0.4850366783677195,0.0,0.33555919848408505,0.38606601578843897,0.4012641682007247,0.0,-0.11437113391943321,-0.8254976179027798,-0.6337996678339815,-0.6300238355883134,-1.751016010886778,187.26572549019608,187.2945359477124,187.26572549019608,187.2945359477124,18.726797385620916
2018-08-23 16:50:00,216.5,216.68,216.4,216.68,449019.0,,,,,,,,,,,,,,187.2650980392157,187.29385620915033,187.2650980392157,187.29385620915033,18.69281045751634
2018-08-23 16:51:00,216.5,216.68,216.4,216.68,449019.0,,,,,,,,,,,,,,187.2644705882353,187.29317647058824,187.2644705882353,187.29317647058824,18.658823529411766
2018-08-23 16:52:00,216.5,216.68,216.4,216.68,449019.0,,,,,,,,,,,,,,187.2638431372549,187.29249673202614,187.2638431372549,187.29249673202614,18.62483660130719
2018-08-23 16:53:00,216.5,216.68,216.4,216.68,449019.0,-0.32188225634358847,0.0,0.008279272060252859,0.0,-0.4041305382567984,-0.36078561528106834,-0.34906409034000707,0.0,-0.11437113391943321,-0.8254976179027798,-0.6337996678339815,0.7788427028003113,-1.9005266886735042,187.26321568627452,187.29181699346404,187.26321568627452,187.29181699346404,18.590849673202616
2018-08-23 16:54:00,216.5,216.68,216.4,216.68,449019.0,,,,,,,,,,,,,,187.26258823529412,187.29113725490197,187.26258823529412,187.29113725490197,18.55686274509804
2018-08-23 16:55:00,216.5,216.68,216.4,216.68,449019.0,,,,,,,,,,,,,,187.26196078431371,187.29045751633987,187.26196078431371,187.29045751633987,18.522875816993466
2018-08-23 16:56:00,216.5,216.68,216.4,216.68,449019.0,,,,,,,,,,,,,,187.26133333333334,187.28977777777777,187.26133333333334,187.28977777777777,18.48888888888889
2018-08-23 16:57:00,216.5,216.68,216.4,216.68,449019.0,,,,,,,,,,,,,,187.26070588235294,187.28909803921567,187.26070588235294,187.28909803921567,18.454901960784316
2018-08-23 16:58:00,216.5,216.68,216.4,216.68,449019.0,,,,,,,,,,,,,,187.26007843137256,187.2884183006536,187.26007843137256,187.2884183006536,18.420915032679737
2018-08-23 16:59:00,216.5,216.68,216.4,216.68,449019.0,,,,,,,,,,,,,,187.25945098039216,187.2877385620915,187.25945098039216,187.2877385620915,18.386928104575162
2018-08-23 17:00:00,216.5,216.68,216.4,216.68,449019.0,,,,,,,,,,,,,,187.25882352941176,187.2870588235294,187.25882352941176,187.2870588235294,18.352941176470587
2018-08-23 17:01:00,216.5,216.68,216.4,216.68,449019.0,-0.3235129725649294,-0.18517645974779942,-0.4850366783677195,0.0,0.33555919848408505,0.38606601578843897,0.4012641682007247,0.0,-0.11437113391943321,-0.8254976179027798,-0.6337996678339815,-0.6300238355883134,-1.751016010886778,187.25819607843138,187.2863790849673,187.25819607843138,187.2863790849673,18.318954248366012
2018-08-23 17:02:00,216.5,216.68,216.4,216.68,449019.0,,,,,,,,,,,,,,187.25756862745098,187.2856993464052,187.25756862745098,187.2856993464052,18.284967320261437
2018-08-23 17:03:00,216.5,216.68,216.4,216.68,449019.0,-0.31860250124673417,0.0,-0.4850366783677195,0.0,-0.4041305382567984,0.38606601578843897,0.4012641682007247,0.0,-0.11437113391943321,-0.8254976179027798,-0.6337996678339815,0.7788427028003113,-0.8966627494912374,187.25694117647058,187.28501960784314,187.25694117647058,187.28501960784314,18.250980392156862
2018-08-23 17:04:00,216.5,216.68,216.4,216.68,449019.0,-0.3232747780606886,-0.18517645974779942,-0.32059802822506206,0.0,0.33555919848408505,0.38606601578843897,0.4012641682007247,0.0,-0.11437113391943321,-0.8254976179027798,-0.010078836364952855,-0.6300238355883134,-0.962856529275092,187.2563137254902,187.28433986928104,187.2563137254902,187.28433986928104,18.216993464052287
2018-08-23 17:05:00,216.5,216.68,216.4,216.68,449019.0,,,,,,,,,,,,,,187.2556862745098,187.28366013071894,187.2556862745098,187.28366013071894,18.18300653594771
2018-08-23 17:06:00,216.5,216.68,216.4,216.68,449019.0,,,,,,,,,,,,,,187.25505882352942,187.28298039215684,187.25505882352942,187.28298039215684,18.149019607843137
2018-08-23 17:07:00,216.5,216.68,216.4,216.68,449019.0,,,,,,,,,,,,,,187.25443137254902,187.28230065359477,187.25443137254902,187.28230065359477,18.11503267973856
2018-08-23 17:08:00,216.5,216.68,216.4,216.68,449019.0,,,,,,,,,,,,,,187.25380392156862,187.28162091503268,187.25380392156862,187.28162091503268,18.081045751633987
2018-08-23 17:09:00,216.5,216.68,216.4,216.68,449019.0,,,,,,,,,,,,,,187.25317647058824,187.28094117647058,187.25317647058824,187.28094117647058,18.04705882352941
2018-08-23 17:10:00,216.5,216.68,216.4,216.68,449019.0,,,,,,,,,,,,,,187.25254901960784,187.28026143790848,187.25254901960784,187.28026143790848,18.013071895424837
2018-08-23 17:11:00,216.5,216.68,216.4,216.68,449019.0,,,,,,,,,,,,,,187.25192156862744,187.2795816993464,187.25192156862744,187.2795816993464,17.97908496732026
2018-08-23 17:12:00,216.5,216.68,216.4,216.68,449019.0,,,,,,,,,,,,,,187.25129411764706,187.2789019607843,187.25129411764706,187.2789019607843,17.945098039215686
2018-08-23 17:13:00,216.5,216.68,216.4,216.68,449019.0,-0.32133257671841736,0.0,-0.4850366783677195,0.0,0.33555919848408505,-0.36078561528106834,-0.34906409034000707,0.0,-0.11437113391943321,-0.8254976179027798,-0.010078836364952855,-0.6300238355883134,-2.439298609280189,187.25066666666666,187.2782222222222,187.25066666666666,187.2782222222222,17.91111111111111
2018-08-23 17:14:00,216.5,216.68,216.4,216.68,449019.0,,,,,,,,,,,,,,187.2500392156863,187.2775424836601,187.2500392156863,187.2775424836601,17.877124183006536
2018-08-23 17:15:00,216.5,216.68,216.4,216.68,449019.0,,,,,,,,,,,,,,187.24941176470588,187.27686274509804,187.24941176470588,187.27686274509804,17.84313725490196
2018-08-23 17:16:00,216.5,216.68,216.4,216.68,449019.0,,,,,,,,,,,,,,187.24878431372548,187.27618300653594,187.24878431372548,187.27618300653594,17.809150326797386
2018-08-23 17:17:00,216.5,216.68,216.4,216.68,449019.0,,,,,,,,,,,,,,187.2481568627451,187.27550326797385,187.2481568627451,187.27550326797385,17.77516339869281
2018-08-23 17:18:00,216.5,216.68,216.4,216.68,449019.0,,,,,,,,,,,,,,187.2475294117647,187.27482352941175,187.2475294117647,187.27482352941175,17.741176470588236
2018-08-23 17:19:00,216.5,216.68,216.4,216.68,449019.0,,,,,,,,,,,,,,187.2469019607843,187.27414379084968,187.2469019607843,187.27414379084968,17.70718954248366
2018-08-23 17:20:00,216.5,216.68,216.4,216.68,449019.0,,,,,,,,,,,,,,187.24627450980392,187.27346405228758,187.24627450980392,187.27346405228758,17.673202614379086
2018-08-23 17:21:00,216.5,216.68,216.4,216.68,449019.0,,,,,,,,,,,,,,187.24564705882352,187.27278431372548,187.24564705882352,187.27278431372548,17.63921568627451
2018-08-23 17:22:00,216.5,216.68,216.4,216.68,449019.0,-0.31950031130118034,-0.18517645974779942,-0.4850366783677195,0.0,0.33555919848408505,0.38606601578843897,0.4012641682007247,0.0,-0.11437113391943321,-0.8254976179027798,-0.6337996678339815,-0.6300238355883134,-1.751016010886778,187.24501960784315,187.27210457516338,187.24501960784315,187.27210457516338,17.605228758169936
2018-08-23 17:23:00,216.5,216.68,216.4,216.68,449019.0,,,,,,,,,,,,,,187.24439215686274,187.2714248366013,187.24439215686274,187.2714248366013,17.57124183006536
2018-08-23 17:24:00,216.5,216.68,216.4,216.68,449019.0,,,,,,,,,,,,,,187.24376470588234,187.2707450980392,187.24376470588234,187.2707450980392,17.537254901960786
2018-08-23 17:25:00,216.5,216.68,216.4,216.68,449019.0,-0.3229816155939307,-0.14103801953526654,-0.32059802822506206,0.0,0.33555919848408505,0.38606601578843897,0.4012641682007247,0.0,-0.11437113391943321,-0.8254976179027798,-0.010078836364952855,-0.6300238355883134,-0.9187180890625591,187.24313725490197,187.27006535947712,187.24313725490197,187.27006535947712,17.50326797385621
2018-08-23 17:26:00,216.5,216.68,216.4,216.68,449019.0,,,,,,,,,,,,,,187.24250980392156,187.26938562091502,187.24250980392156,187.26938562091502,17.469281045751636
2018-08-23 17:27:00,216.5,216.68,216.4,216.68,449019.0,,,,,,,,,,,,,,187.2418823529412,187.26870588235295,187.2418823529412,187.26870588235295,17.43529411764706
2018-08-23 17:28:00,216.5,216.68,216.4,216.68,449019.0,-0.29903390659064283,0.9058255268994523,0.5015952224882253,0.0,0.33555919848408505,0.38606601578843897,0.4012641682007247,0.0,-0.11437113391943321,-0.8254976179027798,-0.010078836364952855,-0.6300238355883134,0.9503387080854471,187.2412549019608,187.26802614379085,187.2412549019608,187.26802614379085,17.401307189542486
2018-08-23 17:29:00,216.5,216.68,216.4,216.68,449019.0,,,,,,,,,,,,,,187.24062745098038,187.26734640522875,187.24062745098038,187.26734640522875,17.36732026143791
2018-08-23 17:30:00,216.5,216.68,216.4,216.68,449019.0,0.3914919612034718,0.0,-0.4850366783677195,0.0,-0.4041305382567984,-0.36078561528106834,-0.34906409034000707,0.0,-0.11437113391943321,-0.8254976179027798,-0.010078836364952855,-0.6300238355883134,-3.1789883460210726,187.24,187.26666666666665,187.24,187.26666666666665,17.333333333333336
2018-08-23 17:31:00,216.5,216.68,216.4,216.68,449019.0,,,,,,,,,,,,,,187.2393725490196,187.26598692810458,187.2393725490196,187.26598692810458,17.29934640522876
2018-08-23 17:32:00,216.5,216.68,216.4,216.68,449019.0,,,,,,,,,,,,,,187.2387450980392,187.26530718954248,187.2387450980392,187.26530718954248,17.265359477124186
2018-08-23 17:33:00,216.5,216.68,216.4,216.68,449019.0,,,,,,,,,,,,,,187.23811764705883,187.26462745098038,187.23811764705883,187.26462745098038,17.23137254901961
2018-08-23 17:34:00,216.5,216.68,216.4,216.68,449019.0,,,,,,,,,,,,,,187.23749019607843,187.2639477124183,187.23749019607843,187.2639477124183,17.197385620915036
2018-08-23 17:35:00,216.5,216.68,216.4,216.68,449019.0,,,,,,,,,,,,,,187.23686274509805,187.26326797385622,187.23686274509805,187.26326797385622,17.16339869281046
2018-08-23 17:36:00,216.5,216.68,216.4,216.68,449019.0,,,,,,,,,,,,,,187.23623529411765,187.26258823529412,187.23623529411765,187.26258823529412,17.129411764705885
2018-08-23 17:37:00,216.5,216.68,216.4,216.68,449019.0,-0.31524945553319045,-0.18517645974779942,0.8304725227735401,0.0,0.33555919848408505,0.38606601578843897,0.4012641682007247,0.0,-0.11437113391943321,-0.8254976179027798,-0.010078836364952855,-0.6300238355883134,0.18821402172351043,187.23560784313725,187.26190849673202,187.23560784313725,187.26190849673202,17.09542483660131
2018-08-23 17:38:00,216.5,216.68,216.4,216.68,449019.0,,,,,,,,,,,,,,187.23498039215687,187.26122875816992,187.23498039215687,187.26122875816992,17.061437908496735
2018-08-23 17:39:00,216.5,216.68,216.4,216.68,449019.0,,,,,,,,,,,,,,187.23435294117647,187.26054901960785,187.23435294117647,187.26054901960785,17.027450980392157
2018-08-23 17:40:00,216.5,216.68,216.4,216.68,449019.0,0.5223523573025395,0.0,0.9949111729161976,0.0,-0.4041305382567984,-0.36078561528106834,-0.34906409034000707,0.0,-0.11437113391943321,-0.8254976179027798,-0.010078836364952855,-0.6300238355883134,-1.6990404947371556,187.23372549019606,187.25986928104575,187.23372549019606,187.25986928104575,16.99346405228758
2018-08-23 17:41:00,216.5,216.68,216.4,216.68,449019.0,,,,,,,,,,,,,,187.2330980392157,187.25918954248365,187.2330980392157,187.25918954248365,16.959477124183007
2018-08-23 17:42:00,216.5,216.68,216.4,216.68,449019.0,,,,,,,,,,,,,,187.2324705882353,187.25850980392156,187.2324705882353,187.25850980392156,16.92549019607843
2018-08-23 17:43:00,216.5,216.68,216.4,216.68,449019.0,,,,,,,,,,,,,,187.2318431372549,187.25783006535949,187.2318431372549,187.25783006535949,16.891503267973857
2018-08-23 17:44:00,216.5,216.68,216.4,216.68,449019.0,,,,,,,,,,,,,,187.2312156862745,187.2571503267974,187.2312156862745,187.2571503267974,16.85751633986928
2018-08-23 17:45:00,216.5,216.68,216.4,216.68,449019.0,,,,,,,,,,,,,,187.2305882352941,187.2564705882353,187.2305882352941,187.2564705882353,16.823529411764707
2018-08-23 17:46:00,216.5,216.68,216.4,216.68,449019.0,-0.3235312952191018,0.0,-0.4850366783677195,0.0,-0.4041305382567984,-0.36078561528106834,-0.34906409034000707,0.0,-0.11437113391943321,-0.8254976179027798,-0.010078836364952855,-0.6300238355883134,-3.1789883460210726,187.22996078431373,187.2557908496732,187.22996078431373,187.2557908496732,16.78954248366013
2018-08-23 17:47:00,216.5,216.68,216.4,216.68,449019.0,,,,,,,,,,,,,,187.22933333333333,187.2551111111111,187.22933333333333,187.2551111111111,16.755555555555556
2018-08-23 17:48:00,216.5,216.68,216.4,216.68,449019.0,-0.3235312952191018,-0.18517645974779942,-0.4850366783677195,0.0,0.33555919848408505,0.38606601578843897,0.4012641682007247,0.0,-0.11437113391943321,-0.8254976179027798,-0.6337996678339815,-0.6300238355883134,-1.751016010886778,187.22870588235293,187.25443137254902,187.22870588235293,187.25443137254902,16.72156862745098
2018-08-23 17:49:00,216.5,216.68,216.4,216.68,449019.0,,,,,,,,,,,,,,187.22807843137255,187.25375163398692,187.22807843137255,187.25375163398692,16.687581699346406
2018-08-23 17:50:00,216.5,216.68,216.4,216.68,449019.0,,,,,,,,,,,,,,187.22745098039215,187.25307189542482,187.22745098039215,187.25307189542482,16.65359477124183
2018-08-23 17:51:00,216.5,216.68,216.4,216.68,449019.0,-0.31827269347163156,0.0,0.17271792220291032,0.0,-0.4041305382567984,-0.36078561528106834,-0.34906409034000707,0.0,-0.11437113391943321,-0.8254976179027798,-0.010078836364952855,-0.6300238355883134,-2.5212337454504428,187.22682352941177,187.25239215686273,187.22682352941177,187.25239215686273,16.619607843137256
2018-08-23 17:52:00,216.5,216.68,216.4,216.68,449019.0,-0.32354961787327413,-0.18517645974779942,-0.4850366783677195,0.0,0.33555919848408505,0.38606601578843897,0.4012641682007247,0.0,-0.11437113391943321,-0.8254976179027798,-0.6337996678339815,0.7788427028003113,-0.3421494724981533,187.22619607843137,187.25171241830066,187.22619607843137,187.25171241830066,16.58562091503268
2018-08-23 17:53:00,216.5,216.68,216.4,216.68,449019.0,-0.32285335701472406,0.0,-0.1561593780824046,0.0,-0.4041305382567984,-0.36078561528106834,-0.34906409034000707,0.0,-0.11437113391943321,-0.8254976179027798,-0.010078836364952855,-0.6300238355883134,-2.8501110457357575,187.22556862745097,187.25103267973856,187.22556862745097,187.25103267973856,16.551633986928106
2018-08-23 17:54:00,216.5,216.68,216.4,216.68,449019.0,,,,,,,,,,,,,,187.2249411764706,187.25035294117646,187.2249411764706,187.25035294117646,16.517647058823528
2018-08-23 17:55:00,216.5,216.68,216.4,216.68,449019.0,,,,,,,,,,,,,,187.2243137254902,187.24967320261436,187.2243137254902,187.24967320261436,16.483660130718953
2018-08-23 17:56:00,216.5,216.68,216.4,216.68,449019.0,6.261557323714048,0.0,0.8304725227735401,13.618262777624878,0.33555919848408505,0.38606601578843897,0.4012641682007247,0.0,7.5264004150845185,-0.8254976179027798,-0.010078836364952855,-0.6300238355883134,35.250687585725025,187.22368627450982,187.2489934640523,187.22368627450982,187.2489934640523,16.449673202614377
2018-08-23 17:57:00,216.5,216.68,216.4,216.68,449019.0,,,,,,,,,,,,,,187.2230588235294,187.2483137254902,187.2230588235294,187.2483137254902,16.415686274509802
2018-08-23 17:58:00,216.5,216.68,216.4,216.68,449019.0,,,,,,,,,,,,,,187.222431372549,187.2476339869281,187.222431372549,187.2476339869281,16.381699346405227
2018-08-23 17:59:00,216.5,216.68,216.4,216.68,449019.0,,,,,,,,,,,,,,187.22180392156864,187.246954248366,187.22180392156864,187.246954248366,16.347712418300652
2018-08-23 18:00:00,216.5,216.68,216.4,216.68,449019.0,1.7855344585999113,-0.18517645974779942,2.310420374057457,1.0890909522634737,1.0752489352249686,1.1329176468579463,1.1515924267414566,0.0,7.5264004150845185,-0.8254976179027798,0.6136419951040757,-0.6300238355883134,14.347705784358476,187.22117647058823,187.24627450980392,187.22117647058823,187.24627450980392,16.313725490196077
2018-08-23 18:01:00,216.5,216.68,216.4,216.68,449019.0,-0.22286663319610006,0.5418318990398641,0.3371565723455678,0.0,0.33555919848408505,0.38606601578843897,0.4012641682007247,0.0,-0.11437113391943321,-0.8254976179027798,-0.010078836364952855,-0.6300238355883134,0.4219064300832014,187.22054901960783,187.24559477124183,187.22054901960783,187.24559477124183,16.279738562091502
2018-08-23 18:02:00,216.5,216.68,216.4,216.68,449019.0,-0.27184308779884553,-0.06400839994985552,0.3371565723455678,0.0,0.33555919848408505,0.38606601578843897,0.4012641682007247,0.0,-0.11437113391943321,-0.8254976179027798,-0.010078836364952855,-0.6300238355883134,-0.18393386890651842,187.21992156862746,187.24491503267973,187.21992156862746,187.24491503267973,16.245751633986927
2018-08-23 18:03:00,216.5,216.68,216.4,216.68,449019.0,-0.30733406893072657,-0.18517645974779942,-0.32059802822506206,0.0,1.0752489352249686,1.1329176468579463,1.1515924267414566,0.0,-0.11437113391943321,-0.8254976179027798,-0.6337996678339815,2.187709241188936,3.4680253423842515,187.21929411764705,187.24423529411763,187.21929411764705,187.24423529411763,16.211764705882352
2018-08-23 18:04:00,216.5,216.68,216.4,216.68,449019.0,,,,,,,,,,,,,,187.21866666666668,187.24355555555556,187.21866666666668,187.24355555555556,16.177777777777777
2018-08-23 18:05:00,216.5,216.68,216.4,216.68,449019.0,-0.30339469828366694,-0.18517645974779942,0.5015952224882253,0.0,0.33555919848408505,0.38606601578843897,0.4012641682007247,0.0,-0.11437113391943321,-0.8254976179027798,-0.010078836364952855,-0.6300238355883134,-0.14066327856180472,187.21803921568628,187.24287581699346,187.21803921568628,187.24287581699346,16.143790849673202
2018-08-23 18:06:00,216.5,216.68,216.4,216.68,449019.0,,,,,,,,,,,,,,187.21741176470587,187.24219607843136,187.21741176470587,187.24219607843136,16.109803921568627
2018-08-23 18:07:00,216.5,216.68,216.4,216.68,449019.0,-0.22702587569322807,-0.06400839994985552,0.3371565723455678,0.0,0.33555919848408505,0.38606601578843897,0.4012641682007247,0.0,-0.11437113391943321,-0.8254976179027798,-0.010078836364952855,-0.6300238355883134,-0.18393386890651842,187.2167843137255,187.24151633986926,187.2167843137255,187.24151633986926,16.075816993464052
2018-08-23 18:08:00,216.5,216.68,216.4,216.68,449019.0,-0.3231648421356544,0.0,-0.1561593780824046,0.0,-0.4041305382567984,-0.36078561528106834,-0.34906409034000707,0.0,-0.11437113391943321,-0.8254976179027798,-0.010078836364952855,-0.6300238355883134,-2.8501110457357575,187.2161568627451,187.2408366013072,187.2161568627451,187.2408366013072,16.041830065359477
2018-08-23 18:09:00,216.5,216.68,216.4,216.68,449019.0,-0.3216257391851753,0.0,0.008279272060252859,0.0,-0.4041305382567984,-0.36078561528106834,-0.34906409034000707,0.0,-0.11437113391943321,-0.8254976179027798,-0.010078836364952855,-0.6300238355883134,-2.6856723955931,187.2155294117647,187.2401568627451,187.2155294117647,187.2401568627451,16.007843137254902
2018-08-23 18:10:00,216.5,216.68,216.4,216.68,449019.0,,,,,,,,,,,,,,187.21490196078432,187.239477124183,187.21490196078432,187.239477124183,15.973856209150327
2018-08-23 18:11:00,216.5,216.68,216.4,216.68,449019.0,,,,,,,,,,,,,,187.21427450980391,187.2387973856209,187.21427450980391,187.2387973856209,15.939869281045752
2018-08-23 18:12:00,216.5,216.68,216.4,216.68,449019.0,,,,,,,,,,,,,,187.21364705882354,187.23811764705883,187.21364705882354,187.23811764705883,15.905882352941177
2018-08-23 18:13:00,216.5,216.68,216.4,216.68,449019.0,,,,,,,,,,,,,,187.21301960784314,187.23743790849673,187.21301960784314,187.23743790849673,15.871895424836602
2018-08-23 18:14:00,216.5,216.68,216.4,216.68,449019.0,,,,,,,,,,,,,,187.21239215686273,187.23675816993463,187.21239215686273,187.23675816993463,15.837908496732027
2018-08-23 18:15:00,216.5,216.68,216.4,216.68,449019.0,,,,,,,,,,,,,,187.21176470588236,187.23607843137253,187.21176470588236,187.23607843137253,15.803921568627452
2018-08-23 18:16:00,216.5,216.68,216.4,216.68,449019.0,,,,,,,,,,,,,,187.21113725490196,187.23539869281046,187.21113725490196,187.23539869281046,15.769934640522877
2018-08-23 18:17:00,216.5,216.68,216.4,216.68,449019.0,,,,,,,,,,,,,,187.21050980392155,187.23471895424836,187.21050980392155,187.23471895424836,15.735947712418302
